https://pad.mymovies.it/filmclub/2002/10/024/covermd_home.jpg;https://pad.mymovies.it/filmclub/2002/10/024/imm.jpg;XXX;Xander Cage (Vin Diesel)  uno specialista di sport estremi, le cui imprese sono conosciute in tutto il mondo: si trova per nei guai con la legge e la CIA gli propone la libert in cambio della sua collaborazione in un'impresa pericolosissima. Xander dovr quindi infiltrarsi in un gruppo terroristico che vuole distruggere le citt pi importanti del mondo. Scene d'azione spettacolari e battute fulminanti per il primo film "americano" di Asia Argento.;Durata 124 Minuti.;2002;['Azione', 'USA', 'Repubblica ceca'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller']
https://pad.mymovies.it/filmclub/2002/05/055/covermd_home.jpg;https://pad.mymovies.it/filmclub/2002/05/055/imm.jpg;IRR�VERSIBLE;Un regista provocatorio a tutti i costi e l'accoppiata (nella vita reale sono marito e moglie dal '99) Vincent Cassel - Monica Bellucci hanno dato vita al film scandalo di Cannes 2002: lei viene stuprata (e ripresa con macabra dovizia di particolari) per nove interminabili minuti in un tunnel sotterraneo, e l'ex marito e il fidanzato decidono di farsi giustizia da soli. La violenza insostenibile di alcune scene non trova alcuna giustificazione: il tutto sembra pi un pretesto per mostrare un eccesso di sangue e sperma che non una condanna delle pi animalesche perversioni umane.;Durata 95 Minuti.;2002;['Drammatico', 'Francia'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon']
;;I PASSI DELL'AMORE;Landon  uno studente di liceo in una piccola cittadina della provincia americana: frequenta un gruppo di compagni di scuola svogliati e fannulloni, che spesso si divertono a prendersi gioco di Jamie, la figlia del pastore. Le cose cambiano quando Landon si innamora della ragazza, tranquilla e profondamente religiosa, apparentemente cos diversa da lui.;Durata 101 Minuti.;2002;['Sentimentale', 'USA'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon', 'Adam Shankman', 'Shane West', 'Mandy Moore', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford']
https://pad.mymovies.it/filmclub/2002/05/034/covermd_home.jpg;;IL PIANISTA;Torna l'Olocausto, e per mano di un "autore". Pareva che Spielberg avesse detto l'ultima parola, invece ecco una storia sul ghetto di Varsavia. Siamo nel '38. Comincia a stringersi la tenaglia nazista che produrr le prime limitazioni per gli Ebrei: prima leggere -la stella di Davide cucita sul braccio- poi pesanti, poi intollerabili, poi mortali. Fino alla decimazione. Wladyslaw, giovane, talentoso pianista, sta suonando Chopin per una registrazione radiofonica proprio mentre arriva la notizia dell'invasione nazista della Polonia. Il giovane assiste all'orribile spirale: tutta la famiglia deportata e poi le condizioni del ghetto: bambini che muoiono di fame, gente uccisa per nulla, e una piccola parte di ebrei che tradiscono per sopravvivere. Alla fine Wladyslaw  di nuovo al piano, proprio come all'inizio. Ma naturalmente l'esperienza lo ha devastato. Niente, neppure Chopin sar pi come prima. Il film ha vinto la Palma d'oro al festival di Cannes 2002. Molti hanno disapprovato.;Durata 148 Minuti.;2002;['Drammatico', 'Polonia'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon', 'Adam Shankman', 'Shane West', 'Mandy Moore', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Roman Polanski', 'Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox', 'Maureen Lipman']
https://pad.mymovies.it/filmclub/2002/12/001/covermd_home.jpg;https://pad.mymovies.it/filmclub/2002/12/001/imm.jpg;HARRY POTTER E LA CAMERA DEI SEGRETI;Harry Potter sta trascorrendo noiose vacanze estive presso gli zii, oltretutto senza aver ricevuto nemmeno un messaggio dagli amici Ron e Hermione. Colpa di Dobby, elfo domestico che ha intercettato la posta per convincere il ragazzo a lasciare la scuola di magia di Hogwarts dove lo attenderebbe un terribile pericolo. L'arrivo all'accademia coincide in effetti con una serie di strani e paurosi fenomeni: esseri pietrificati, scritte di sangue sui muri e soprattutto l'accenno a una misteriosa "camera dei segreti" che conterrebbe qualcosa di malefico. Quando il pericolo comincer a riguardare i suoi amici Harry sapr risolvere la situazione. Tratto dal secondo romanzo di J. K. Rowling, Harry Potter e la camera dei segreti convince meno del primo episodio. Squadra che vince non si cambia, e il film  qua e l spettacolare. Ma aldil di mirabolanti scenografie ed effetti speciali spira un'aria di gi visto, aggravata da un metraggio abnorme e da un eccessivo indulgere ad atmosfere dark. Riempie gli occhi ma non scalda il cuore.;Durata 159 Minuti.;2002;['Fantastico', 'USA'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon', 'Adam Shankman', 'Shane West', 'Mandy Moore', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Roman Polanski', 'Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox', 'Maureen Lipman', 'Chris Columbus', 'Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Kenneth Branagh', 'Maggie Smith', 'Richard Harris']
https://pad.mymovies.it/filmclub/2002/12/013/covermd_home.jpg;https://pad.mymovies.it/filmclub/2002/12/013/imm.jpg;UNFAITHFUL - L'AMORE INFEDELE;Edward e Connie Sumner sono una matura coppia borghese da manuale. Bella casa nei quartieri residenziali alla periferia di New York, un figlio di otto anni e un benessere pi che raggiunto. Ma anche tanta, per quanto affettuosa, routine. Cos, quando Connie conosce casualmente un giovane e affascinante straniero, appare quasi inevitabile che tra i due scoppi la passione. Ma, quando Edward scopre il tradimento, dopo il tormento iniziale prende corpo una rabbia devastante che lo spinge a uccidere il rivale. Da quel momento la partita, sia interna che esterna alla coppia, si complica terribilmente Lamore infedele  Unfaithful,  remake del bel film di Chabrol Stphane, una moglie infedele, conferma una volta di pi i pochi pregi e i molti difetti del regista Adrian Lyne: tecnicamente dotato ma pi furbo che ispirato. Eccolo allora offrirci il consueto repertorio di erotismo laccato e dilemmi morali da rotocalco, con laggravante di una sceneggiatura che non sa come e quando chiudere. Unica nota positiva Diane Lane, che sebbene in ritardo si avvia finalmente allo status di diva.;Durata 110 Minuti.;2002;['Drammatico', 'USA'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon', 'Adam Shankman', 'Shane West', 'Mandy Moore', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Roman Polanski', 'Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox', 'Maureen Lipman', 'Chris Columbus', 'Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Kenneth Branagh', 'Maggie Smith', 'Richard Harris', 'Adrian Lyne', 'Richard Gere', 'Diane Lane', 'Olivier Martinez', 'Erik Per Sullivan', 'Myra Lucretia Taylor']
https://pad.mymovies.it/filmclub/2003/02/021/covermd_home.jpg;https://pad.mymovies.it/filmclub/2003/02/021/imm.jpg;LA 25� ORA;Montgomery Brogan  un pusher che conduce una vita agiata sulle rive dell'Hudson. Monty, per gli amici, ha deciso di ritirarsi dal narcotraffico e di vivere di rendita con la sua bellissima portoricana. Ma una soffiata lo condanna a scontare sette anni di carcere. Gli restano ventiquattro ore per riconciliarsi col padre, congedarsi dagli amici, un broker di Wall Street e un'insegnante di letteratura inglese, e decidere della sua 25a ora: la prigione, il suicidio, la fuga. Le ventiquattro ore di Monty, prima della galera, dei denti rotti e degli stupri, della violenza e del sadismo, della miseria e della paura, sono un'elegia che Spike Lee dedica al suo personaggio e alla sua personale New York.   Liberamente interpretata come una metafora delle vicende newyorkesi, la storia di Monty in verit  del tutto autonoma, nel senso che per ogni cittadino di New York la storia personale  anche quella della citt e delle sue atmosfere. Non  un caso che il romanzo di David Benioff, da cui il film  tratto, sia stato scritto prima dell'undici settembre, mentre Lee decide di proiettare sul racconto il fascio oscuro della luce liberata dalla tragedia. Nessun altro film riesce ad essere viscerale come La 25a ora, dove la rappresentazione del dolore  scoperta e ammirevolmente impudica. Spike Lee costruisce un tempo che si ripete uguale a se stesso per dilatare all'infinito le ore di Monty, le ore di New York prima dell'impatto fatale, prima di un'ora dopo la quale niente sar pi lo stesso e prima della quale tutto poteva essere ancora. In quella zona liminare in cui non sai dire se poi sia giorno o sia notte, in quella sospensione in cui Lee sorprende Monty e i suoi amici, in quella luce che  aurora dentro un crepuscolo, il regista inserisce due sequenze strazianti: la rovina del volto, che Monty chiede di eseguire all'amico pur di non essere stuprato in carcere, e il lungo viaggio col padre, che assume il ruolo tradizionale dello storyteller irlandese, con il compito di tramandare le storie folkloriche della sua terra e rassicurare per il futuro.  Ribaltando l'assunto, il padre di Monty gli prospetta un futuro da fuggiasco e una vita ricominciata altrove, con un'altra identit, mentre lo spettatore assiste al concretizzarsi di questo universo narrativo. Si tratta di quella che Lynch chiamerebbe "fuga psicogena", tanto intensa da materializzarsi. Ma Monty  ancora l e sta andando in prigione. E allora il film si rivolge a tutti coloro che hanno avuto una 24a ora - una forma di addio, di lutto, di separazione - e soprattutto a chi ha osato immaginarne una venticinquesima: l'espressione pi bella di una vita mancata.;Durata 134 Minuti.;2002;['Drammatico', 'USA'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon', 'Adam Shankman', 'Shane West', 'Mandy Moore', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Roman Polanski', 'Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox', 'Maureen Lipman', 'Chris Columbus', 'Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Kenneth Branagh', 'Maggie Smith', 'Richard Harris', 'Adrian Lyne', 'Richard Gere', 'Diane Lane', 'Olivier Martinez', 'Erik Per Sullivan', 'Myra Lucretia Taylor', 'Spike Lee', 'Edward Norton', 'Philip Seymour Hoffman', 'Anna Paquin', 'Rosario Dawson', 'Brian Cox']
https://pad.mymovies.it/filmclub/2002/12/003/covermd_home.jpg;https://pad.mymovies.it/filmclub/2002/12/003/imm.jpg;ERA MIO PADRE;Illinois, anni '30, gli anni del proibizionismo: il gangster John Rooney ha preso il controllo di tutte le attivit illecite. Tra i suoi uomini c' Michael "l'Angelo" Sullivan: killer spietato ma anche padre di famiglia affettuoso, che nasconde ai figli la sua attivit. Una notte, uno dei figli lo segue di nascosto, e assiste a un regolamento di conti della banda di Rooney: i gangster uccideranno la moglie e l'altro figlio di Michael, come avvertimento, perch il piccolo non riveli a nessuno quanto ha visto. Si innesca una reazione a catena, e Sullivan non potr far altro che ingaggiare una lotta con la malavita, un percorso che lo porter alla liberazione solo a costo dell' annientamento, per garantire al figlio superstite un futuro "pulito".  Dopo American Beauty,  sugli schermi la seconda regia cinematografica di Mendes che firma una storia densa di emozioni, regalando a Tom Hanks il suo primo ruolo da "cattivo", che l'attore disegna in tutta la sua crudelt, ma anche nella sua umanit.;Durata 119 Minuti.;2002;['Drammatico', 'USA'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon', 'Adam Shankman', 'Shane West', 'Mandy Moore', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Roman Polanski', 'Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox', 'Maureen Lipman', 'Chris Columbus', 'Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Kenneth Branagh', 'Maggie Smith', 'Richard Harris', 'Adrian Lyne', 'Richard Gere', 'Diane Lane', 'Olivier Martinez', 'Erik Per Sullivan', 'Myra Lucretia Taylor', 'Spike Lee', 'Edward Norton', 'Philip Seymour Hoffman', 'Anna Paquin', 'Rosario Dawson', 'Brian Cox', 'Sam Mendes', 'Tom Hanks', 'Tyler Hoechlin', 'Paul Newman', 'Jude Law', 'Daniel Craig', 'Stanley Tucci']
https://pad.mymovies.it/filmclub/2003/04/002/covermd_home.jpg;https://pad.mymovies.it/filmclub/2003/04/002/imm.jpg;SECRETARY;Vincitore al Sundance Film Festival 2002 di un premio speciale della giuria per l'originalit, Secretary ha per "eroina" una segretaria/dattilografa appena dimessa da una clinica psichiatrica dopo un tentativo di suicidio. Piuttosto bruttina trova impiego in uno studio legale dove viene strapazzata, anche fisicamente, da un odioso avvocato con tendenze sadomaso. Tra l'uomo e la donna si instaura un perverso rapporto di carnefice-vittima al quale quest'ultima si abbandona sempre pi compiaciuta ricercando meticolosamente le punizioni che il primo gli infligge con sempre crescente ferocia fisica e sessuale. Il gelido avvocato, vinto dal senso di colpa, ricorrer infine al classico gesto riparatore.  Commedia insolita, briosa e paradossale ha stregato la critica americana anche per aver sdrammatizzato un tema "tabu" e di eccezionale attualit: il mobbing e la persecuzione sui luoghi di lavoro.;Durata 104 Minuti.;2002;['Commedia', 'USA'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon', 'Adam Shankman', 'Shane West', 'Mandy Moore', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Roman Polanski', 'Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox', 'Maureen Lipman', 'Chris Columbus', 'Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Kenneth Branagh', 'Maggie Smith', 'Richard Harris', 'Adrian Lyne', 'Richard Gere', 'Diane Lane', 'Olivier Martinez', 'Erik Per Sullivan', 'Myra Lucretia Taylor', 'Spike Lee', 'Edward Norton', 'Philip Seymour Hoffman', 'Anna Paquin', 'Rosario Dawson', 'Brian Cox', 'Sam Mendes', 'Tom Hanks', 'Tyler Hoechlin', 'Paul Newman', 'Jude Law', 'Daniel Craig', 'Stanley Tucci', 'Steven Shainberg', 'Jeremy Davies', 'Maggie Gyllenhaal', 'James Spader', 'Ezra Buzzington']
https://pad.mymovies.it/filmclub/2002/11/004/covermd_home.jpg;https://pad.mymovies.it/filmclub/2002/11/004/imm.jpg;INSOMNIA;Lagente Dormer (Pacino) del dipartimento di Los Angeles viene chiamato in un paese dellAlaska per indagare sulla morte di una ragazza. Lo accompagna un collega. Collabora con lui la giovane poliziotta locale Ellie, che considera Dormer una vera leggenda. Rincorrendo nella nebbia l assassino, Dormer uccide incidentalmente il collega e non  nella condizione, per una certa indagine avviata dal suo dipartimento, di assumersi quella responsabilit. D la colpa allassassino, che per ha visto tutto e ritiene di avere in pugno il poliziotto. I due sarebbero dunque legati dalla complicit. Si incontrano, sono costretti a proteggersi a vicenda. Ma Dormer  troppo onesto per reggere il gioco, e poi la poliziotta comincia a capire. Finisce come deve finire. Da rilevare Robin Williams che ormai si diverte nei ruoli di cattivo, come in One Hour Photo, ( lui lo psicopatico scrittore di gialli che ha ucciso la ragazza) e poi la solita performance di Pacino grande e tollerabilmente sopra le righe. Linsonnia  dovuta alla sua angoscia e al fatto che da quelle parti, in quella stagione,  sempre giorno. Il film parte meglio di come poi arrivi. Un po anche per il tributo al talento un po invadente del protagonista. E magnifico che lindagine si svolga con gente che ragiona, parla e cammina, e non solo al computer. Sopra la media.;Durata 118 Minuti.;2002;['Thriller', 'USA'];['Rob Cohen', 'Vin Diesel', 'Asia Argento', 'Samuel L. Jackson', 'Marton Csokas', 'Richy Mller', 'Gaspar No', 'Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel', 'Philippe Nahon', 'Adam Shankman', 'Shane West', 'Mandy Moore', 'Peter Coyote', 'Daryl Hannah', 'Lauren German', 'Clayne Crawford', 'Roman Polanski', 'Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox', 'Maureen Lipman', 'Chris Columbus', 'Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Kenneth Branagh', 'Maggie Smith', 'Richard Harris', 'Adrian Lyne', 'Richard Gere', 'Diane Lane', 'Olivier Martinez', 'Erik Per Sullivan', 'Myra Lucretia Taylor', 'Spike Lee', 'Edward Norton', 'Philip Seymour Hoffman', 'Anna Paquin', 'Rosario Dawson', 'Brian Cox', 'Sam Mendes', 'Tom Hanks', 'Tyler Hoechlin', 'Paul Newman', 'Jude Law', 'Daniel Craig', 'Stanley Tucci', 'Steven Shainberg', 'Jeremy Davies', 'Maggie Gyllenhaal', 'James Spader', 'Ezra Buzzington', 'Christopher Nolan', 'Al Pacino', 'Robin Williams', 'Hilary Swank', 'Nicky Katt', 'Maura Tierney', 'Martin Donovan']
